03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10460,BRONX,40.83251791345597,-73.8874605331097
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11379,QUEENS,40.716924019946546,-73.8854985071501
05/22/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10128,MANHATTAN,40.782896641413984,-73.95101756934642
03/18/2017 03:23:58 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,11372,QUEENS,40.74873703289201,-73.87360239131746
03/18/2017 09:57:11 AM,Department of Health and Mental Hygiene,Mold,Public Complaint - Comm Location,11226,BROOKLYN,40.65343509634658,-73.95943771231731
03/18/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11429,QUEENS,40.7024018014529,-73.7320521832175
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10034,MANHATTAN,40.864354682241434,-73.92176349079341
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,QUEENS,,
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10458,BRONX,40.85746142629866,-73.89280466598038
03/18/2017 12:56:19 PM,Department of Health and Mental Hygiene,Smoking,Smoking Violation,10452,BRONX,40.84164623970095,-73.92360810572457
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11374,QUEENS,40.71314575220742,-73.85939632197979
03/18/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10451,BRONX,40.81623901998593,-73.92044720977557
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11354,QUEENS,40.75875229269745,-73.83246599739333
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11433,QUEENS,40.68948765695737,-73.78727430404702
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10029,MANHATTAN,40.79768905214843,-73.94150057189742
03/18/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,10461,BRONX,40.84937172684963,-73.83207510326014
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,11217,BROOKLYN,40.683216683976674,-73.9855597948854
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,10025,MANHATTAN,40.800717555054426,-73.96425655048715
03/19/2017 12:00:00 AM,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,11367,QUEENS,40.72622985504032,-73.81296779929708
05/22/2017 02:58:19 PM,Department of Health and Mental Hygiene,Food Establishment,Food Spoiled,11235,BROOKLYN,40.577838345426855,-73.96041958526116
03/20/2017 09:29:34 AM,Department of Health and Mental Hygiene,Asbestos,N/A,11370,QUEENS,40.75885051819625,-73.88313431216598
03/20/2017 12:56:07 PM,Department of Health and Mental Hygiene,Asbestos,N/A,10028,MANHATTAN,40.77682267720906,-73.95133977119798
04/15/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10304,STATEN ISLAND,40.61946114428339,-74.07633572272482
03/20/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10029,MANHATTAN,40.79768905214843,-73.94150057189742
05/22/2017 09:45:07 PM,Department of Health and Mental Hygiene,Food Establishment,Letter Grading,11375,QUEENS,40.71924726904146,-73.84237048590964
03/20/2017 08:36:10 AM,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,10457,BRONX,40.84824248492982,-73.89637979706647
05/22/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10306,STATEN ISLAND,40.57069214626468,-74.10952111976175
03/20/2017 10:10:37 AM,Department of Health and Mental Hygiene,Unleashed Dog,Unleashed Dog in Public,11372,QUEENS,40.75281733857281,-73.87256960359474
03/20/2017 07:37:55 AM,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),10463,BRONX,40.88602554641576,-73.90886308653612
05/22/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,11216,BROOKLYN,40.689179712242144,-73.95084121569872
03/20/2017 12:00:00 AM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,11235,BROOKLYN,40.59287533928166,-73.94896055178874
01/29/2017 04:15:28 AM,Department of Health and Mental Hygiene,Non-Residential Heat,Inadequate or No Heat,11432,QUEENS,40.717947620039716,-73.78255152300505
05/12/2017 12:00:00 AM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,11201,BROOKLYN,40.68989673352144,-73.9806362870439
05/22/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10473,BRONX,40.81275878833058,-73.86227100994276
05/12/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10467,BRONX,40.87962497383306,-73.8642335066401
04/15/2017 04:03:55 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,10475,BRONX,40.877934858946325,-73.82952954367039
03/20/2017 12:00:00 AM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,11201,BROOKLYN,40.69855237277148,-73.9924987426898
03/20/2017 07:24:01 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Dust from Construction,11249,BROOKLYN,40.72017777725267,-73.96186104490725
03/20/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10030,MANHATTAN,40.81739129258364,-73.94271522258133
03/20/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10463,BRONX,40.875867272096954,-73.90195238354636
05/12/2017 12:00:00 AM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,10010,MANHATTAN,40.74414810104787,-73.98987358979278
03/20/2017 12:00:00 AM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,11101,QUEENS,40.74886191520332,-73.93960536284895
03/20/2017 10:14:02 AM,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,10040,MANHATTAN,40.86189619317926,-73.92711692740036
05/22/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11230,BROOKLYN,40.61775474119031,-73.95706405836958
05/22/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10034,MANHATTAN,40.86389740240294,-73.91935259588928
05/22/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10459,BRONX,40.81854652678258,-73.89240128881112
04/25/2017 12:00:00 AM,Department of Health and Mental Hygiene,Food Poisoning,3 or More,11233,BROOKLYN,40.67697726094478,-73.92240872465348
04/25/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11216,BROOKLYN,40.671728996550264,-73.95215545536742
04/25/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11218,BROOKLYN,40.63274732038419,-73.97858485199262
03/24/2017 06:05:08 PM,Department of Health and Mental Hygiene,Asbestos,N/A,11103,QUEENS,40.7644729666991,-73.91232529661978
04/26/2017 12:00:00 AM,Department of Health and Mental Hygiene,Food Poisoning,3 or More,11372,QUEENS,40.74878450596702,-73.89340180297104
04/26/2017 12:58:28 PM,Department of Health and Mental Hygiene,Poison Ivy,N/A,10314,STATEN ISLAND,40.59752177621034,-74.16338449717821
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10025,MANHATTAN,40.799475837074986,-73.96086569791379
04/26/2017 08:38:17 PM,Department of Health and Mental Hygiene,Food Establishment,Food Contains Foreign Object,10002,MANHATTAN,40.718291621736476,-73.98247865512654
04/26/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10029,MANHATTAN,40.79287221054988,-73.94753237096047
04/26/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10002,MANHATTAN,40.71431406945099,-73.98005564444667
04/26/2017 01:23:58 PM,Department of Health and Mental Hygiene,Food Establishment,No Permit or License,11234,BROOKLYN,40.616208991822425,-73.91269652808198
03/26/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,11212,BROOKLYN,40.65924305589766,-73.92212299068564
04/23/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11234,BROOKLYN,40.61042242698081,-73.93707621809875
04/26/2017 06:25:31 PM,Department of Health and Mental Hygiene,Tattooing,Dirty/Inadequate Equip./Facility,10458,BRONX,40.861902845938936,-73.89333617696556
04/26/2017 07:47:25 PM,Department of Health and Mental Hygiene,Food Establishment,Handwashing,10028,MANHATTAN,40.77365541162767,-73.95172479233456
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11222,BROOKLYN,40.72288274284574,-73.95099674007884
04/26/2017 10:11:20 PM,Department of Health and Mental Hygiene,Food Establishment,Food Temperature,10034,MANHATTAN,40.86608000370894,-73.9201670429861
04/26/2017 07:49:22 PM,Department of Health and Mental Hygiene,Food Establishment,Food Contains Foreign Object,11433,QUEENS,40.702231175751464,-73.79151465434683
04/26/2017 11:37:43 AM,Department of Health and Mental Hygiene,Food Establishment,Food Temperature,10035,MANHATTAN,40.78491317208068,-73.92840728790559
04/26/2017 10:40:57 PM,Department of Health and Mental Hygiene,Food Establishment,Food Contains Foreign Object,11004,QUEENS,40.7371853730318,-73.70904895496292
04/22/2017 08:09:12 PM,Department of Health and Mental Hygiene,Food Establishment,Food Protection,10033,MANHATTAN,40.84817343481702,-73.93778024083727
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11372,QUEENS,40.753939997619135,-73.88296967711675
05/23/2017 02:04:58 PM,Department of Health and Mental Hygiene,Standing Water,Swimming Pool - Unmaintained,11417,QUEENS,40.67374124247589,-73.85025049943745
05/23/2017 11:35:29 AM,Department of Health and Mental Hygiene,Food Establishment,Toilet Facility,11423,QUEENS,40.71368407290122,-73.75477552482751
04/26/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10002,MANHATTAN,40.71037424642553,-73.9959132539255
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11207,BROOKLYN,40.684206856858914,-73.91085157727704
05/23/2017 09:33:16 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),10474,BRONX,40.81523828916415,-73.89149623721713
05/23/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11208,BROOKLYN,40.68025753300461,-73.8836433969168
04/26/2017 08:20:14 PM,Department of Health and Mental Hygiene,Food Establishment,No Permit or License,11101,QUEENS,40.750094333193694,-73.93965477385518
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10453,BRONX,40.850136961509634,-73.91758367042492
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10457,BRONX,40.84466924889682,-73.90645118138858
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10468,BRONX,40.85864296714976,-73.90040161149163
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11213,BROOKLYN,40.67632895935518,-73.9398585166222
04/27/2017 06:05:12 PM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,10002,MANHATTAN,40.71829555742719,-73.99427498954282
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,10018,MANHATTAN,40.756192112317805,-73.99056478174674
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10035,MANHATTAN,40.80259054341113,-73.93525832086445
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11235,BROOKLYN,40.58049224190565,-73.95947841272158
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11238,BROOKLYN,40.68668747713742,-73.96609890686555
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10457,BRONX,40.8388142794276,-73.89933264735532
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11230,BROOKLYN,40.624890611202815,-73.97323061355704
04/27/2017 02:31:55 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,11207,BROOKLYN,40.6740191715183,-73.88691324597418
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10468,BRONX,40.85840604170503,-73.89938613893433
04/27/2017 04:49:57 PM,Department of Health and Mental Hygiene,Smoking,Smoking Violation,10468,BRONX,40.85840604170503,-73.89938613893433
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10468,BRONX,40.85988673093513,-73.90413055721098
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10455,BRONX,40.817324897206994,-73.90135220068109
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11203,BROOKLYN,40.65941517743085,-73.9389835134306
04/28/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11235,BROOKLYN,40.57966889991756,-73.95975970872246
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11207,BROOKLYN,40.684368678088866,-73.91069631977486
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Cat,10309,STATEN ISLAND,40.52708531669189,-74.20706134487651
04/27/2017 05:26:55 PM,Department of Health and Mental Hygiene,Food Establishment,Food Contains Foreign Object,10455,BRONX,40.819876092013544,-73.91327476869579
04/27/2017 11:37:53 AM,Department of Health and Mental Hygiene,Indoor Air Quality,Dust from Construction,10003,MANHATTAN,40.7307010448301,-73.98514178820042
04/27/2017 11:32:42 AM,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,11235,BROOKLYN,40.58788788619911,-73.93754030019257
04/27/2017 11:32:15 PM,Department of Health and Mental Hygiene,Harboring Bees/Wasps,Bees/Wasps - Not a beekeper,11432,QUEENS,40.71118935808033,-73.79723990768915
04/27/2017 02:41:07 PM,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,10020,MANHATTAN,40.76037400898184,-73.98153266736522
04/27/2017 01:33:05 PM,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,11207,BROOKLYN,40.65605383719984,-73.8978496429699
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10024,MANHATTAN,40.79171485868385,-73.97466949781779
04/27/2017 07:39:24 PM,Department of Health and Mental Hygiene,Food Establishment,No Permit or License,10025,MANHATTAN,40.8001745949317,-73.96589302346035
05/23/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11416,QUEENS,40.68347779172613,-73.86418576990484
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10021,MANHATTAN,40.76944954339036,-73.95627670994246
04/27/2017 10:35:03 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),11238,BROOKLYN,40.679942984840984,-73.96416264767721
04/27/2017 04:37:27 PM,Department of Health and Mental Hygiene,Smoking,Smoking Violation,10468,BRONX,40.85840604170503,-73.89938613893433
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10458,BRONX,40.85672989977238,-73.88559401291548
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11213,BROOKLYN,40.664617919205426,-73.93646999447637
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11215,BROOKLYN,40.66130575674081,-73.99185414632106
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,10031,MANHATTAN,40.824658144928875,-73.95221531916319
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,10031,MANHATTAN,40.8200665327173,-73.95294482108393
05/23/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,10462,BRONX,40.8551518983944,-73.86543299115705
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11212,BROOKLYN,40.66276868796116,-73.90898429246673
05/23/2017 02:21:05 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Dust from Construction,10033,MANHATTAN,40.85176416274146,-73.93401761306475
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10463,BRONX,40.87758713153509,-73.90730888779717
04/28/2017 12:00:00 AM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,10461,BRONX,40.85415810913669,-73.84351114423205
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11235,BROOKLYN,40.590113649835786,-73.95449305818671
05/23/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10452,BRONX,40.82863673338296,-73.92425900483335
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11225,BROOKLYN,40.66263814812592,-73.95888063795795
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11373,QUEENS,40.74427351428122,-73.88904952815062
04/27/2017 01:03:44 PM,Department of Health and Mental Hygiene,Smoking,Smoking Violation,11209,BROOKLYN,40.633444140341034,-74.0232492249809
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10009,MANHATTAN,40.728240464601164,-73.9772985873473
04/27/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11219,BROOKLYN,40.64076942950467,-73.99407625578779
05/23/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11691,QUEENS,40.596651321564345,-73.77754521673538
04/28/2017 12:00:00 AM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,11226,BROOKLYN,40.65085878720745,-73.94834319032968
04/18/2017 07:51:23 AM,Department of Health and Mental Hygiene,Food Establishment,Food Contains Foreign Object,10032,MANHATTAN,40.83986671169274,-73.94063948349903
04/28/2017 11:49:36 AM,Department of Health and Mental Hygiene,Indoor Sewage,Sewage Odor,11249,BROOKLYN,40.705273969482086,-73.96262337986967
05/23/2017 01:51:42 PM,Department of Health and Mental Hygiene,Food Establishment,Letter Grading,11419,QUEENS,40.69392579965752,-73.8282582605718
04/28/2017 10:34:27 AM,Department of Health and Mental Hygiene,Beach/Pool/Sauna Complaint,Beach/Pool Water,10471,BRONX,40.90500914028705,-73.90713317499502
04/28/2017 11:27:54 AM,Department of Health and Mental Hygiene,Beach/Pool/Sauna Complaint,Beach/Pool Water,10471,BRONX,40.90500914028705,-73.90713317499502
04/28/2017 11:01:03 AM,Department of Health and Mental Hygiene,Standing Water,Swimming Pool - Unmaintained,10465,BRONX,40.83134337419924,-73.82580045617871
05/24/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10014,MANHATTAN,40.73321606876485,-74.00547010664744
02/07/2017 04:41:09 PM,Department of Health and Mental Hygiene,Smoking,Smoking Violation,10022,MANHATTAN,40.75750741446088,-73.96503413685124
05/24/2017 03:59:17 PM,Department of Health and Mental Hygiene,Standing Water,Container - Over 5 Gallons,11004,QUEENS,40.74051896910977,-73.70853640171846
02/26/2017 12:37:45 PM,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,10028,MANHATTAN,40.77499296286501,-73.95383236283102
02/26/2017 03:23:22 PM,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,11102,QUEENS,40.77257516120405,-73.93225477920735
02/26/2017 02:52:50 PM,Department of Health and Mental Hygiene,Food Establishment,Food Spoiled,11434,QUEENS,40.683123992663454,-73.79259476235659
02/26/2017 11:02:56 AM,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,11208,BROOKLYN,40.673200284180744,-73.87040370559318
03/02/2017 12:14:32 PM,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,10003,MANHATTAN,40.72699329545698,-73.98881907810069
03/22/2017 10:41:36 PM,Department of Health and Mental Hygiene,Smoking,Smoking Violation,11225,BROOKLYN,40.66870917015321,-73.95770174331433
05/24/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11249,BROOKLYN,40.71596496297208,-73.96306469182862
03/31/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10304,STATEN ISLAND,40.62907050879996,-74.0765628710587
05/24/2017 02:04:53 PM,Department of Health and Mental Hygiene,Standing Water,Puddle in Ground,10465,BRONX,40.81528426797753,-73.82237429306174
05/24/2017 12:46:04 PM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10009,MANHATTAN,40.72858930472122,-73.97863703627173
05/24/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10463,BRONX,40.86885070074758,-73.90722344411115
04/04/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10308,STATEN ISLAND,40.552674942000515,-74.15503785343982
04/05/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11213,BROOKLYN,40.67120929338836,-73.93366631659545
05/25/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,11206,BROOKLYN,40.70362373511404,-73.94702915683992
04/19/2017 10:22:01 AM,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,10314,STATEN ISLAND,40.597307524855246,-74.18176663040992
04/07/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11105,QUEENS,40.77662285821619,-73.91833178634806
04/09/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10454,BRONX,40.81005799667466,-73.916690459071
04/10/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10462,BRONX,40.85478906602756,-73.86497825423119
04/10/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11105,QUEENS,40.775796966773534,-73.90778274645406
04/10/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11211,BROOKLYN,40.714415728310776,-73.94055281186235
04/12/2017 11:18:53 PM,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,10024,MANHATTAN,40.7823698926008,-73.97887976717595
04/12/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10462,BRONX,40.85445418317501,-73.86495363024099
04/13/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11238,BROOKLYN,40.67580087732311,-73.96338976756024
04/12/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11220,BROOKLYN,40.637952800625904,-74.01204515880603
04/20/2017 02:49:02 PM,Department of Health and Mental Hygiene,Food Establishment,Food Temperature,11103,QUEENS,40.76420099065669,-73.91567205987059
05/25/2017 12:00:00 AM,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,11435,QUEENS,40.70225736456378,-73.81485637919934
04/13/2017 12:55:28 PM,Department of Health and Mental Hygiene,Asbestos,N/A,10027,MANHATTAN,40.814228720045264,-73.94708924241311
05/25/2017 02:09:44 PM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,10036,MANHATTAN,40.75793149365321,-73.98355832379842
04/14/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11211,BROOKLYN,40.714654363734105,-73.94024598313557
04/14/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10025,MANHATTAN,40.802042202295574,-73.97019754765859
04/14/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10456,BRONX,40.827861406745,-73.91830864458989
05/25/2017 11:26:02 PM,Department of Health and Mental Hygiene,Smoking,Smoking Violation,10451,BRONX,40.82123909934594,-73.92756250248348
04/14/2017 12:00:00 AM,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Cat,10025,MANHATTAN,40.802042202295574,-73.97019754765859
04/15/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10012,MANHATTAN,40.7291347479729,-74.00015875326609
04/15/2017 02:52:19 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),10456,BRONX,40.833605620893756,-73.91388565540542
04/15/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,11230,BROOKLYN,40.62933399300778,-73.9714311171679
04/15/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,11230,BROOKLYN,40.62933399300778,-73.9714311171679
04/16/2017 12:00:00 AM,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,11694,QUEENS,40.57905647878023,-73.83785224982662
04/17/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11221,BROOKLYN,40.68732802099112,-73.92693634210549
04/17/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11377,QUEENS,40.74131910958359,-73.91716254085709
04/21/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10462,BRONX,40.83535119158845,-73.86278799216798
04/20/2017 01:17:19 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,10006,MANHATTAN,40.707112890102024,-74.01223439057073
04/17/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10128,MANHATTAN,40.785866405885606,-73.9509287180596
05/26/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11216,BROOKLYN,40.67992294067037,-73.95409647477007
05/26/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11206,BROOKLYN,40.70255534905326,-73.93031345582467
04/17/2017 05:33:28 PM,Department of Health and Mental Hygiene,Asbestos,N/A,10003,MANHATTAN,40.734650405205805,-73.98269806983066
04/20/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10469,BRONX,40.86504651060464,-73.85195280758703
04/20/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10029,MANHATTAN,40.79806742965595,-73.9407273215202
04/17/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11221,BROOKLYN,40.69736472724884,-73.92137883691592
04/20/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10463,BRONX,40.872887763978014,-73.9034103411391
04/17/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10451,BRONX,40.81500167764837,-73.92121457814632
04/17/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11208,BROOKLYN,40.675524499587326,-73.86745740105955
04/17/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10452,BRONX,40.83186256297254,-73.92133915676015
05/26/2017 04:19:33 AM,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,10128,MANHATTAN,40.785193255711675,-73.94933312250613
05/26/2017 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11203,BROOKLYN,40.658462756441196,-73.93404301626943
